,formula,error_str,relxed_structure,chgnet_ehull,corrected_chgnet_ehull
10,Er10 Si4 Rh6,no_error,"# generated using pymatgen
data_Er5Si2Rh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.17168634
_cell_length_b   8.06121045
_cell_length_c   8.45036800
_cell_angle_alpha   74.55807603
_cell_angle_beta   72.41857566
_cell_angle_gamma   72.94218182
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er5Si2Rh3
_chemical_formula_sum   'Er10 Si4 Rh6'
_cell_volume   436.68789215
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.87286657  0.61263378  0.38186296  1
  Er  Er1  1  0.21166848  0.37215643  0.10263804  1
  Er  Er2  1  0.71227611  0.33199921  0.08989497  1
  Er  Er3  1  0.37650764  0.72238431  0.23582340  1
  Er  Er4  1  0.44686458  0.05285735  0.40047936  1
  Er  Er5  1  0.31909198  0.66220891  0.66853647  1
  Er  Er6  1  0.93945852  0.04200334  0.40715387  1
  Er  Er7  1  0.81101424  0.73267910  0.90145082  1
  Er  Er8  1  0.01452679  0.10879575  0.75802047  1
  Er  Er9  1  0.50230434  0.21209263  0.73007816  1
  Si  Si10  1  0.83571620  0.94809207  0.13142849  1
  Si  Si11  1  0.25802514  0.40316142  0.47665606  1
  Si  Si12  1  0.71525879  0.47906459  0.73576671  1
  Si  Si13  1  0.39096110  0.88672254  0.87567001  1
  Rh  Rh14  1  0.06121711  0.42277644  0.78222986  1
  Rh  Rh15  1  0.52739856  0.03474103  0.05234934  1
  Rh  Rh16  1  0.12421402  0.08654494  0.05262682  1
  Rh  Rh17  1  0.12838158  0.73759237  0.02263583  1
  Rh  Rh18  1  0.65283494  0.82386609  0.62505727  1
  Rh  Rh19  1  0.62349122  0.39679286  0.40935147  1
",0.1018484298999498,0.1018484298999498
11,Bi2 Se4 O12,no_error,"# generated using pymatgen
data_Bi(SeO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17894269
_cell_length_b   5.20532001
_cell_length_c   10.91543566
_cell_angle_alpha   91.53032403
_cell_angle_beta   93.28666541
_cell_angle_gamma   91.67977591
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Bi(SeO3)2
_chemical_formula_sum   'Bi2 Se4 O12'
_cell_volume   293.52983155
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.17303125  0.37563329  0.17535779  1
  Bi  Bi1  1  0.65486905  0.44183568  0.79490668  1
  Se  Se2  1  0.18639443  0.01403814  0.88854451  1
  Se  Se3  1  0.70285134  0.82046333  0.07563733  1
  Se  Se4  1  0.39710954  0.43178097  0.43690448  1
  Se  Se5  1  0.73311740  0.88964876  0.57059105  1
  O  O6  1  0.45196012  0.20819499  0.32488558  1
  O  O7  1  0.84909042  0.59725830  0.97578794  1
  O  O8  1  0.11956184  0.54722781  0.38118944  1
  O  O9  1  0.87990370  0.66936694  0.67140840  1
  O  O10  1  0.63864180  0.66545644  0.42682107  1
  O  O11  1  0.98278387  0.92423973  0.15613115  1
  O  O12  1  0.35452510  0.22615833  0.99580143  1
  O  O13  1  0.55710800  0.61094993  0.17017993  1
  O  O14  1  0.41298025  0.34037085  0.58071787  1
  O  O15  1  0.04799082  0.24264375  0.79542635  1
  O  O16  1  0.44926584  0.90952842  0.81349628  1
  O  O17  1  0.97178385  0.03557363  0.50863339  1
",0.04915221532186553,0.04915221532186553
12,Sr2 Ni2 Ir2 O8,no_error,"# generated using pymatgen
data_SrNiIrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.95409563
_cell_length_b   5.07553722
_cell_length_c   7.93444958
_cell_angle_alpha   90.24039652
_cell_angle_beta   105.71788932
_cell_angle_gamma   91.04501801
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrNiIrO4
_chemical_formula_sum   'Sr2 Ni2 Ir2 O8'
_cell_volume   192.00852358
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.76152937  0.08273833  0.79542447  1
  Sr  Sr1  1  0.51852047  0.60091014  0.47112626  1
  Ni  Ni2  1  0.21434733  0.58420059  0.82402016  1
  Ni  Ni3  1  0.05282456  0.11407546  0.50014589  1
  Ir  Ir4  1  0.39426880  0.07137570  0.17437165  1
  Ir  Ir5  1  0.91082045  0.52843234  0.12449245  1
  O  O6  1  0.14718682  0.33359812  0.99577074  1
  O  O7  1  0.14105164  0.27151052  0.29354751  1
  O  O8  1  0.08388372  0.82579911  0.02686569  1
  O  O9  1  0.64549246  0.14901996  0.41509641  1
  O  O10  1  0.67302330  0.21164489  0.06840484  1
  O  O11  1  0.32423013  0.32635227  0.67711203  1
  O  O12  1  0.01091279  0.79669396  0.63294833  1
  O  O13  1  0.63585912  0.73595040  0.19809616  1
",0.27289526803152686,0.27289526803152686
13,In5 O9,no_error,"# generated using pymatgen
data_In5O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.44413131
_cell_length_b   6.21678298
_cell_length_c   9.77183319
_cell_angle_alpha   88.82710607
_cell_angle_beta   82.70511940
_cell_angle_gamma   88.65413593
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In5O9
_chemical_formula_sum   'In5 O9'
_cell_volume   207.44573687
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.71535586  0.47620014  0.87352826  1
  In  In1  1  0.43436822  0.35736884  0.57262835  1
  In  In2  1  0.60931252  0.95530005  0.12679360  1
  In  In3  1  0.21769520  0.93760839  0.80170922  1
  In  In4  1  0.06303336  0.44734272  0.24644512  1
  O  O5  1  0.08736875  0.78448802  0.21097934  1
  O  O6  1  0.26065241  0.57567486  0.74060873  1
  O  O7  1  0.16183635  0.43357001  0.01482470  1
  O  O8  1  0.57167638  0.25054919  0.24293291  1
  O  O9  1  0.14200427  0.10167869  0.00670901  1
  O  O10  1  0.96020820  0.46025329  0.46800575  1
  O  O11  1  0.70232903  0.18510632  0.75476528  1
  O  O12  1  0.17108396  0.03417743  0.58825882  1
  O  O13  1  0.68609919  0.80914474  0.91533222  1
",0.20447308676583464,0.20447308676583464
14,Ti5 Tl1 Se8,no_error,"# generated using pymatgen
data_Ti5TlSe8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.04235547
_cell_length_b   7.66091564
_cell_length_c   7.96151002
_cell_angle_alpha   113.00927388
_cell_angle_beta   95.64805581
_cell_angle_gamma   93.71534463
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti5TlSe8
_chemical_formula_sum   'Ti5 Tl1 Se8'
_cell_volume   335.41869785
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.14883196  0.37664218  0.98512305  1
  Ti  Ti1  1  0.66808325  0.26439185  0.09996365  1
  Ti  Ti2  1  0.54976434  0.32157854  0.53217434  1
  Ti  Ti3  1  0.16505995  0.13675044  0.19812196  1
  Ti  Ti4  1  0.53624956  0.70015853  0.13280256  1
  Tl  Tl5  1  0.85295233  0.78731921  0.61683621  1
  Se  Se6  1  0.89983195  0.59731179  0.19256474  1
  Se  Se7  1  0.33848832  0.53635070  0.80721229  1
  Se  Se8  1  0.36842267  0.97960591  0.38051682  1
  Se  Se9  1  0.30136634  0.06046612  0.89338717  1
  Se  Se10  1  0.90125171  0.30269277  0.41031023  1
  Se  Se11  1  0.78285977  0.22798339  0.77802501  1
  Se  Se12  1  0.79064932  0.92131249  0.03258631  1
  Se  Se13  1  0.39868212  0.47100907  0.30437163  1
",0.10657072067260565,0.10657072067260565
15,Li1 Tl3 F6,No valid decomposition found for PDEntry : Li1 Tl3 F6 with energy = -43.6256! (e_h: -0.09346777598063127),"# generated using pymatgen
data_LiTl3F6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.11610233
_cell_length_b   6.12207747
_cell_length_c   6.12261790
_cell_angle_alpha   90.14505991
_cell_angle_beta   119.86643937
_cell_angle_gamma   119.92814985
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTl3F6
_chemical_formula_sum   'Li1 Tl3 F6'
_cell_volume   162.40222907
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.14393827  0.30979364  0.95089476  1
  Tl  Tl1  1  0.64467112  0.56046529  0.70218861  1
  Tl  Tl2  1  0.64585801  0.05833722  0.19889828  1
  Tl  Tl3  1  0.14389678  0.80942630  0.45131944  1
  F  F4  1  0.63495466  0.55630676  0.19831445  1
  F  F5  1  0.14310949  0.06372945  0.19730328  1
  F  F6  1  0.14510496  0.55663096  0.70724593  1
  F  F7  1  0.65248752  0.06317090  0.70736582  1
  F  F8  1  0.14094856  0.55277637  0.19574161  1
  F  F9  1  0.14294674  0.06516877  0.70523309  1
",0.0,-0.09346777598063127
16,Pa12 S18,No valid decomposition found for PDEntry : Pa12 S18 with energy = -242.5866! (e_h: -0.045403480529785156),"# generated using pymatgen
data_Pa2S3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.61102325
_cell_length_b   6.61102325
_cell_length_c   19.90924919
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pa2S3
_chemical_formula_sum   'Pa12 S18'
_cell_volume   753.56875512
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pa  Pa0  1  0.66666667  0.33333333  0.40324140  1
  Pa  Pa1  1  0.33333333  0.66666667  0.40962633  1
  Pa  Pa2  1  0.00000000  0.00000000  0.57058906  1
  Pa  Pa3  1  0.00000000  0.00000000  0.40122513  1
  Pa  Pa4  1  0.33333333  0.66666667  0.73657474  1
  Pa  Pa5  1  0.00000000  0.00000000  0.74295967  1
  Pa  Pa6  1  0.66666667  0.33333333  0.90392239  1
  Pa  Pa7  1  0.66666667  0.33333333  0.73455847  1
  Pa  Pa8  1  0.00000000  0.00000000  0.06990807  1
  Pa  Pa9  1  0.66666667  0.33333333  0.07629300  1
  Pa  Pa10  1  0.33333333  0.66666667  0.23725572  1
  Pa  Pa11  1  0.33333333  0.66666667  0.06789180  1
  S  S12  1  0.66988842  0.99896686  0.65405281  1
  S  S13  1  0.67004958  0.66334750  0.48888849  1
  S  S14  1  0.32907844  0.33011158  0.65405281  1
  S  S15  1  0.99329792  0.32995042  0.48888849  1
  S  S16  1  0.00103314  0.67092156  0.65405281  1
  S  S17  1  0.33665250  0.00670208  0.48888849  1
  S  S18  1  0.33655509  0.33230020  0.98738614  1
  S  S19  1  0.33671625  0.99668084  0.82222183  1
  S  S20  1  0.99574511  0.66344491  0.98738614  1
  S  S21  1  0.65996459  0.66328375  0.82222183  1
  S  S22  1  0.66769980  0.00425489  0.98738614  1
  S  S23  1  0.00331916  0.34003541  0.82222183  1
  S  S24  1  0.00322175  0.66563353  0.32071947  1
  S  S25  1  0.00338292  0.33001417  0.15555516  1
  S  S26  1  0.66241178  0.99677825  0.32071947  1
  S  S27  1  0.32663125  0.99661708  0.15555516  1
  S  S28  1  0.33436647  0.33758822  0.32071947  1
  S  S29  1  0.66998583  0.67336875  0.15555516  1
",0.0,-0.045403480529785156
17,Ho6 V2 S12,no_error,"# generated using pymatgen
data_Ho3VS6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.56721055
_cell_length_b   6.59711320
_cell_length_c   11.91683541
_cell_angle_alpha   93.00781846
_cell_angle_beta   92.41365199
_cell_angle_gamma   103.40833530
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho3VS6
_chemical_formula_sum   'Ho6 V2 S12'
_cell_volume   500.74398785
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.20968137  0.72049496  0.59250480  1
  Ho  Ho1  1  0.22224176  0.23990016  0.78998016  1
  Ho  Ho2  1  0.72728279  0.73835344  0.78702141  1
  Ho  Ho3  1  0.70888262  0.22067707  0.57328864  1
  Ho  Ho4  1  0.65122083  0.17753235  0.04095376  1
  Ho  Ho5  1  0.17339400  0.70303036  0.28437478  1
  V  V6  1  0.14093189  0.16606160  0.12189204  1
  V  V7  1  0.63332314  0.67095048  0.12049233  1
  S  S8  1  0.95823716  0.47140791  0.43811852  1
  S  S9  1  0.46335634  0.46995582  0.63550257  1
  S  S10  1  0.52374927  0.48864363  0.94196117  1
  S  S11  1  0.96926224  0.48210301  0.74865338  1
  S  S12  1  0.95993880  0.97755378  0.63470824  1
  S  S13  1  0.96766387  0.03189686  0.94434494  1
  S  S14  1  0.97222409  0.46155656  0.11102415  1
  S  S15  1  0.45111616  0.39123057  0.21343135  1
  S  S16  1  0.36929118  0.87774144  0.10674334  1
  S  S17  1  0.43109912  0.94263109  0.44060510  1
  S  S18  1  0.48023182  0.99472345  0.75869315  1
  S  S19  1  0.89190470  0.94552768  0.22176440  1
",0.11985715031623911,0.11985715031623911
18,Pr1 Tl2 Hg1,no_error,"# generated using pymatgen
data_PrTl2Hg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40267194
_cell_length_b   5.40413177
_cell_length_c   5.40639157
_cell_angle_alpha   60.01174668
_cell_angle_beta   60.03839519
_cell_angle_gamma   60.01050987
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrTl2Hg
_chemical_formula_sum   'Pr1 Tl2 Hg1'
_cell_volume   111.66728555
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.97420494  0.10315680  0.18825065  1
  Tl  Tl1  1  0.22433754  0.35696174  0.43524256  1
  Tl  Tl2  1  0.72529068  0.85646886  0.93289612  1
  Hg  Hg3  1  0.47552894  0.61401653  0.67925953  1
",0.06416106224060103,0.06416106224060103
19,Gd1 Cr1 Ga2 Fe10,no_error,"# generated using pymatgen
data_GdCr(GaFe5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.45023951
_cell_length_b   6.39877350
_cell_length_c   7.22344991
_cell_angle_alpha   79.89437249
_cell_angle_beta   72.58232614
_cell_angle_gamma   70.07007419
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdCr(GaFe5)2
_chemical_formula_sum   'Gd1 Cr1 Ga2 Fe10'
_cell_volume   183.89050512
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.28245808  0.26243844  0.30255163  1
  Cr  Cr1  1  0.27793564  0.64826139  0.94825029  1
  Ga  Ga2  1  0.73001874  0.11310283  0.56177277  1
  Ga  Ga3  1  0.99503139  0.02248385  0.10545556  1
  Fe  Fe4  1  0.63528338  0.51223771  0.35323444  1
  Fe  Fe5  1  0.75306842  0.47033297  0.66884796  1
  Fe  Fe6  1  0.13696603  0.10520125  0.76203912  1
  Fe  Fe7  1  0.78155087  0.79921972  0.79668127  1
  Fe  Fe8  1  0.58283845  0.81408473  0.14009255  1
  Fe  Fe9  1  0.85782889  0.42927152  0.99631185  1
  Fe  Fe10  1  0.25016116  0.46930953  0.66884279  1
  Fe  Fe11  1  0.51427162  0.19836980  0.91308553  1
  Fe  Fe12  1  0.38529310  0.81968134  0.55546776  1
  Fe  Fe13  1  0.00333188  0.73955177  0.39322286  1
",0.07468237195696226,0.07468237195696226
20,Pr1 Mn1 Al1 Cu3,no_error,"# generated using pymatgen
data_PrMnAlCu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.36480424
_cell_length_b   5.36480424
_cell_length_c   4.06383606
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrMnAlCu3
_chemical_formula_sum   'Pr1 Mn1 Al1 Cu3'
_cell_volume   101.29186574
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.66666667  0.33333333  0.33317252  1
  Mn  Mn1  1  0.33333333  0.66666667  0.34077932  1
  Al  Al2  1  0.00000000  0.00000000  0.34040203  1
  Cu  Cu3  1  0.16822512  0.83352271  0.84028310  1
  Cu  Cu4  1  0.16647729  0.33470241  0.84028310  1
  Cu  Cu5  1  0.66529759  0.83177488  0.84028310  1
",0.0909748872121181,0.0909748872121181
21,Gd4 Zn4 Ge4,no_error,"# generated using pymatgen
data_GdZnGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28316183
_cell_length_b   7.62168712
_cell_length_c   7.84297250
_cell_angle_alpha   88.43064865
_cell_angle_beta   89.93803063
_cell_angle_gamma   89.79943945
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdZnGe
_chemical_formula_sum   'Gd4 Zn4 Ge4'
_cell_volume   255.93547623
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.29009420  0.78492793  0.93928775  1
  Gd  Gd1  1  0.78956324  0.30862525  0.42584092  1
  Gd  Gd2  1  0.28585410  0.25666585  0.03422761  1
  Gd  Gd3  1  0.28884854  0.88781354  0.42450120  1
  Zn  Zn4  1  0.28756081  0.52764849  0.63018448  1
  Zn  Zn5  1  0.28923626  0.17711069  0.67072449  1
  Zn  Zn6  1  0.78990524  0.67370252  0.20207268  1
  Zn  Zn7  1  0.78951581  0.04564784  0.80168767  1
  Ge  Ge8  1  0.78506954  0.39498742  0.79846699  1
  Ge  Ge9  1  0.78778295  0.00587466  0.16098332  1
  Ge  Ge10  1  0.29026550  0.53276445  0.27899188  1
  Ge  Ge11  1  0.78964009  0.74123502  0.66625224  1
",0.07243776321411044,0.07243776321411044
22,Ca3 Mg1,no_error,"# generated using pymatgen
data_Ca3Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19123665
_cell_length_b   5.22036188
_cell_length_c   6.54343459
_cell_angle_alpha   113.36212546
_cell_angle_beta   113.34470837
_cell_angle_gamma   90.15599467
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Mg
_chemical_formula_sum   'Ca3 Mg1'
_cell_volume   146.75090472
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.14371248  0.43669438  0.76410986  1
  Ca  Ca1  1  0.39378388  0.18699469  0.26494507  1
  Ca  Ca2  1  0.64400201  0.93670107  0.76482364  1
  Mg  Mg3  1  0.89248461  0.68680062  0.26437507  1
",0.008022189140320046,0.008022189140320046
23,Li4 V2 O4 F2,no_error,"# generated using pymatgen
data_Li2VO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15557244
_cell_length_b   5.18606224
_cell_length_c   5.25659846
_cell_angle_alpha   100.75551571
_cell_angle_beta   101.50808677
_cell_angle_gamma   118.22525173
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2VO2F
_chemical_formula_sum   'Li4 V2 O4 F2'
_cell_volume   114.73974803
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.63241168  0.09491875  0.88680438  1
  Li  Li1  1  0.83864912  0.92730378  0.39230463  1
  Li  Li2  1  0.38236772  0.48221497  0.86791219  1
  Li  Li3  1  0.98338847  0.77118341  0.88315238  1
  V  V4  1  0.20029124  0.65672056  0.36765264  1
  V  V5  1  0.51740735  0.28832257  0.36576108  1
  O  O6  1  0.57738433  0.67980739  0.60015617  1
  O  O7  1  0.28447977  0.04977781  0.59189508  1
  O  O8  1  0.76882475  0.52062680  0.14469784  1
  O  O9  1  0.42347178  0.88100630  0.13284010  1
  F  F10  1  0.09739134  0.21249166  0.10782447  1
  F  F11  1  0.95394303  0.39165492  0.61190741  1
",0.072052001953125,0.072052001953125
24,Cu5 Au3,no_error,"# generated using pymatgen
data_Cu5Au3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72383986
_cell_length_b   4.46157567
_cell_length_c   9.76259405
_cell_angle_alpha   87.69321341
_cell_angle_beta   89.49961820
_cell_angle_gamma   88.95256122
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu5Au3
_chemical_formula_sum   'Cu5 Au3'
_cell_volume   118.52132379
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.86338612  0.18637127  0.06949213  1
  Cu  Cu1  1  0.36496277  0.69083994  0.97745087  1
  Cu  Cu2  1  0.36532623  0.71333523  0.70649700  1
  Cu  Cu3  1  0.34701660  0.65323786  0.46855752  1
  Cu  Cu4  1  0.86190906  0.18271624  0.58965281  1
  Au  Au5  1  0.36828606  0.20338356  0.83176743  1
  Au  Au6  1  0.85844565  0.67522441  0.21425101  1
  Au  Au7  1  0.35766779  0.16390421  0.34167284  1
",0.08870458602905273,0.08870458602905273
25,Ca1 Al3 Cr2 Se8,no_error,"# generated using pymatgen
data_CaAl3(CrSe4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.52573495
_cell_length_b   7.64983126
_cell_length_c   7.68470294
_cell_angle_alpha   119.61736279
_cell_angle_beta   118.64986521
_cell_angle_gamma   90.18175167
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAl3(CrSe4)2
_chemical_formula_sum   'Ca1 Al3 Cr2 Se8'
_cell_volume   320.36622767
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.76654945  0.48732321  0.46678936  1
  Al  Al1  1  0.29643311  0.46153697  0.01361680  1
  Al  Al2  1  0.73493679  0.95558715  0.39150694  1
  Al  Al3  1  0.82614079  0.98001124  0.02890455  1
  Cr  Cr4  1  0.27149596  0.99420617  0.46783869  1
  Cr  Cr5  1  0.25250967  0.47309538  0.42592682  1
  Se  Se6  1  0.50145725  0.22590211  0.93343133  1
  Se  Se7  1  0.52360714  0.20480635  0.46687620  1
  Se  Se8  1  0.48838866  0.73844772  0.44875147  1
  Se  Se9  1  0.02149535  0.78374813  0.47138728  1
  Se  Se10  1  0.52770302  0.74421605  0.95555159  1
  Se  Se11  1  0.01701893  0.24815837  0.97725042  1
  Se  Se12  1  0.04649697  0.75498152  0.99681488  1
  Se  Se13  1  0.04737179  0.24405011  0.46901939  1
",0.13010706646101777,0.13010706646101777
26,Mg2 Ti1 Cu1 Rh2 S8,no_error,"# generated using pymatgen
data_Mg2TiCu(RhS4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.89757859
_cell_length_b   6.99349228
_cell_length_c   7.41493951
_cell_angle_alpha   116.86331942
_cell_angle_beta   115.68767855
_cell_angle_gamma   90.77443235
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2TiCu(RhS4)2
_chemical_formula_sum   'Mg2 Ti1 Cu1 Rh2 S8'
_cell_volume   277.62512013
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.12737779  0.96608335  0.15688587  1
  Mg  Mg1  1  0.74731308  0.28037154  0.38320200  1
  Ti  Ti2  1  0.45440985  0.77520091  0.79447024  1
  Cu  Cu3  1  0.36456152  0.47831324  0.14976162  1
  Rh  Rh4  1  0.94571513  0.14791615  0.80175894  1
  Rh  Rh5  1  0.92209339  0.70919553  0.27809895  1
  S  S6  1  0.54793051  0.61415858  0.01862687  1
  S  S7  1  0.30796884  0.09323377  0.99704387  1
  S  S8  1  0.03478056  0.55294948  0.00889568  1
  S  S9  1  0.78260138  0.08015017  0.00284356  1
  S  S10  1  0.07545662  0.59357487  0.54019220  1
  S  S11  1  0.55078768  0.57270438  0.52954417  1
  S  S12  1  0.59391820  0.07691796  0.51245722  1
  S  S13  1  0.03828778  0.08434619  0.51404007  1
",0.20444822311401278,0.20444822311401278
